compound	Species	V1	Var	Mean	VarShare
C00082	4460604	-1.52516599887919e-06	197535472145.824	-155180.683635898	-7.72097275649451e-18
C00082	446135	4.01885916951407e-09	197535472145.824	-155180.683635898	2.0344999942832e-20
C00082	4462541	4.30488984364105e-07	197535472145.824	-155180.683635898	2.17929964521163e-18
C00082	4463108	-1.06732313255641e-08	197535472145.824	-155180.683635898	-5.40319731419425e-20
C00082	4464113	-3.59020073376278e-07	197535472145.824	-155180.683635898	-1.8174967233796e-18
C00082	4464787	2.00677618367332e-07	197535472145.824	-155180.683635898	1.01590674417802e-18
C00082	4467447	2.98015699246757e-08	197535472145.824	-155180.683635898	1.50866928359458e-19
C00082	4471135	0	197535472145.824	-155180.683635898	0
C00082	4471525	0	197535472145.824	-155180.683635898	0
C00082	4475886	2.09469618138026e-08	197535472145.824	-155180.683635898	1.06041520473544e-19
C00082	4476330	0	197535472145.824	-155180.683635898	0
C00082	4476780	0	197535472145.824	-155180.683635898	0
C00082	4480176	-1.09730358345302e-06	197535472145.824	-155180.683635898	-5.55496980634936e-18
C00082	4480555	0	197535472145.824	-155180.683635898	0
C00082	4480557	0	197535472145.824	-155180.683635898	0
C00082	4481359	0	197535472145.824	-155180.683635898	0
C00082	4481506	0	197535472145.824	-155180.683635898	0
C00082	4483570	0	197535472145.824	-155180.683635898	0
C00082	4483585	7.80815442504253e-09	197535472145.824	-155180.683635898	3.95278596812142e-20
C00082	449353	0	197535472145.824	-155180.683635898	0
C00095	4402042	-1.35360043541857e-08	1465237480.03982	-31063.4146644074	-9.2380958981597e-18
C00095	4402077	4.51035833360521e-10	1465237480.03982	-31063.4146644074	3.07824389905904e-19
C00095	4403349	-2.75707696448147e-10	1465237480.03982	-31063.4146644074	-1.88165877684657e-19
C00095	4405128	1366623799.24251	1465237480.03982	-31063.4146644074	0.93269781715205
C00095	4407190	1.61660384386297e-09	1465237480.03982	-31063.4146644074	1.10330500405916e-18
C00095	4407703	-3.80546080168657e-09	1465237480.03982	-31063.4146644074	-2.59716315855035e-18
C00095	440840	-8.82802376274443e-11	1465237480.03982	-31063.4146644074	-6.02497812334457e-20
C00095	4409730	7.03553162817703e-11	1465237480.03982	-31063.4146644074	4.80163231149796e-20
C00095	4410988	0	1465237480.03982	-31063.4146644074	0
C00095	441494	4.55651500607032e-09	1465237480.03982	-31063.4146644074	3.10974505371409e-18
C00095	4416396	-9.6951418328414e-09	1465237480.03982	-31063.4146644074	-6.61677165982537e-18
C00095	4416434	1.20096973016015e-10	1465237480.03982	-31063.4146644074	8.19641693937231e-20
C00095	4416927	-6.93470394560761e-11	1465237480.03982	-31063.4146644074	-4.73281910958158e-20
C00095	4417539	0	1465237480.03982	-31063.4146644074	0
C00095	4418586	7.19573561270399e-10	1465237480.03982	-31063.4146644074	4.91096884343175e-19
C00095	4420206	0	1465237480.03982	-31063.4146644074	0
C00095	4420272	0	1465237480.03982	-31063.4146644074	0
C00095	4421933	0	1465237480.03982	-31063.4146644074	0
C00095	4424239	0	1465237480.03982	-31063.4146644074	0
C00095	4424327	-7.88696539209654e-10	1465237480.03982	-31063.4146644074	-5.3827215721251e-19
C00095	4425571	-2.38177392380642e-10	1465237480.03982	-31063.4146644074	-1.62552074749119e-19
C00095	4426877	0	1465237480.03982	-31063.4146644074	0
C00095	4428313	2.31903669909657e-10	1465237480.03982	-31063.4146644074	1.58270364407656e-19
C00095	4430498	5.34386717617905e-11	1465237480.03982	-31063.4146644074	3.64709970156771e-20
C00095	4432234	0	1465237480.03982	-31063.4146644074	0
C00095	4432238	-6.81864007989437e-09	1465237480.03982	-31063.4146644074	-4.65360746826452e-18
C00095	4432841	0	1465237480.03982	-31063.4146644074	0
C00095	4433947	-1.04860789872193e-10	1465237480.03982	-31063.4146644074	-7.15657299930269e-20
C00095	4435934	9.22013141718103e-11	1465237480.03982	-31063.4146644074	6.29258501968601e-20
C00095	443620	0	1465237480.03982	-31063.4146644074	0
C00095	4437875	-1249245.20421453	1465237480.03982	-31063.4146644074	-0.000852588895132943
C00095	4439360	-2.54757944625391e-09	1465237480.03982	-31063.4146644074	-1.738680235087e-18
C00095	4440360	-9.85400144826742e-09	1465237480.03982	-31063.4146644074	-6.72519068240027e-18
C00095	4440624	4.01182145867865e-10	1465237480.03982	-31063.4146644074	2.7380008451392e-19
C00095	4440970	99862926.0015237	1465237480.03982	-31063.4146644074	0.0681547717430829
C00095	4442899	0	1465237480.03982	-31063.4146644074	0
C00095	4443094	0	1465237480.03982	-31063.4146644074	0
C00095	4444771	0	1465237480.03982	-31063.4146644074	0
C00095	4446898	-1.21441342116941e-10	1465237480.03982	-31063.4146644074	-8.2881678752608e-20
C00095	4447176	-1.29059433688852e-10	1465237480.03982	-31063.4146644074	-8.80808984529561e-20
C00095	4448052	1.08882694099128e-09	1465237480.03982	-31063.4146644074	7.43106121583577e-19
C00095	4449236	0	1465237480.03982	-31063.4146644074	0
C00095	4449518	0	1465237480.03982	-31063.4146644074	0
C00095	4449524	0	1465237480.03982	-31063.4146644074	0
C00095	4449526	0	1465237480.03982	-31063.4146644074	0
C00095	4449633	-3.11893631414727e-10	1465237480.03982	-31063.4146644074	-2.12862171261311e-19
C00095	4449851	0	1465237480.03982	-31063.4146644074	0
C00095	4449984	1.00879216718285e-08	1465237480.03982	-31063.4146644074	6.88483731084626e-18
C00095	4451901	0	1465237480.03982	-31063.4146644074	0
C00095	4452613	-1.82162013175411e-10	1465237480.03982	-31063.4146644074	-1.24322518128912e-19
C00095	4453627	-1.79249213456739e-11	1465237480.03982	-31063.4146644074	-1.22334581184661e-20
C00095	4453723	0	1465237480.03982	-31063.4146644074	0
C00095	4454025	1.07549528074044e-10	1465237480.03982	-31063.4146644074	7.34007487107967e-20
C00095	4455677	0	1465237480.03982	-31063.4146644074	0
C00095	4456605	-3.11893631414727e-10	1465237480.03982	-31063.4146644074	-2.12862171261311e-19
C00095	4459184	1.60203984526961e-09	1465237480.03982	-31063.4146644074	1.09336531933791e-18
C00095	4460560	3.31611044894968e-11	1465237480.03982	-31063.4146644074	2.26318975191623e-20
C00095	4460604	-7.55636262402726e-09	1465237480.03982	-31063.4146644074	-5.15709072895264e-18
C00095	446135	0	1465237480.03982	-31063.4146644074	0
C00095	4462541	1.0355002999879e-09	1465237480.03982	-31063.4146644074	7.06711583681142e-19
C00095	4463108	8.55914994255931e-11	1465237480.03982	-31063.4146644074	5.84147625156758e-20
C00095	4464113	-1.54355978937935e-09	1465237480.03982	-31063.4146644074	-1.05345366222641e-18
C00095	4464787	-6.31472572856411e-09	1465237480.03982	-31063.4146644074	-4.30969437690914e-18
C00095	4467447	1.44138773770901e-09	1465237480.03982	-31063.4146644074	9.83722950951158e-19
C00095	4471135	3.89979070026819e-09	1465237480.03982	-31063.4146644074	2.66154173189879e-18
C00095	4471525	4.97416567342453e-11	1465237480.03982	-31063.4146644074	3.39478462787436e-20
C00095	4475886	0	1465237480.03982	-31063.4146644074	0
C00095	4476330	1.99084259233312e-08	1465237480.03982	-31063.4146644074	1.35871667183876e-17
C00095	4476780	0	1465237480.03982	-31063.4146644074	0
C00095	4480176	0	1465237480.03982	-31063.4146644074	0
C00095	4480555	0	1465237480.03982	-31063.4146644074	0
C00095	4480557	-2.55766221451085e-10	1465237480.03982	-31063.4146644074	-1.74556155527863e-19
C00095	4481359	2.51845144906719e-10	1465237480.03982	-31063.4146644074	1.71880086564449e-19
C00095	4481506	0	1465237480.03982	-31063.4146644074	0
C00095	4483570	0	1465237480.03982	-31063.4146644074	0
C00095	4483585	-9.97073749853115e-12	1465237480.03982	-31063.4146644074	-6.80486107839679e-21
C00095	449353	0	1465237480.03982	-31063.4146644074	0
C00097	4402042	240187.713432764	423779139.46979	20112.5627560147	0.000566775688235326
C00097	4402077	0	423779139.46979	20112.5627560147	0
C00097	4403349	-1104.46598801174	423779139.46979	20112.5627560147	-2.60623019196648e-06
C00097	4405128	192541.174184708	423779139.46979	20112.5627560147	0.000454343209119744
C00097	4407190	0	423779139.46979	20112.5627560147	0
C00097	4407703	-247039.138461736	423779139.46979	20112.5627560147	-0.000582943131110272
C00097	440840	0	423779139.46979	20112.5627560147	0
C00097	4409730	-2709.47969769371	423779139.46979	20112.5627560147	-6.39361272261693e-06
C00097	4410988	15382.7401345927	423779139.46979	20112.5627560147	3.62989555215926e-05
C00097	441494	-159419.858623335	423779139.46979	20112.5627560147	-0.000376186187037882
C00097	4416396	101317.064264753	423779139.46979	20112.5627560147	0.00023907987635143
C00097	4416434	0	423779139.46979	20112.5627560147	0
C00097	4416927	-2265.76203044461	423779139.46979	20112.5627560147	-5.34656338506755e-06
C00097	4417539	0	423779139.46979	20112.5627560147	0
C00097	4418586	-36614.701747906	423779139.46979	20112.5627560147	-8.64004344190145e-05
C00097	4420206	41184.2180457341	423779139.46979	20112.5627560147	9.71832122205487e-05
C00097	4420272	-2265.76203044461	423779139.46979	20112.5627560147	-5.34656338506755e-06
C00097	4421933	-26643.0059593385	423779139.46979	20112.5627560147	-6.28700270444477e-05
C00097	4424239	-6877.5446918673	423779139.46979	20112.5627560147	-1.62290779590334e-05
C00097	4424327	0	423779139.46979	20112.5627560147	0
C00097	4425571	0	423779139.46979	20112.5627560147	0
C00097	4426877	0	423779139.46979	20112.5627560147	0
C00097	4428313	0	423779139.46979	20112.5627560147	0
C00097	4430498	13399.7036673685	423779139.46979	20112.5627560147	3.16195452285204e-05
C00097	4432234	215023.871898248	423779139.46979	20112.5627560147	0.000507396074680019
C00097	4432238	115411.550965142	423779139.46979	20112.5627560147	0.000272338914816662
C00097	4432841	0	423779139.46979	20112.5627560147	0
C00097	4433947	0	423779139.46979	20112.5627560147	0
C00097	4435934	0	423779139.46979	20112.5627560147	0
C00097	443620	-823.956638612745	423779139.46979	20112.5627560147	-1.94430674346934e-06
C00097	4437875	2265.76203044461	423779139.46979	20112.5627560147	5.34656338506755e-06
C00097	4439360	-57434.7641924065	423779139.46979	20112.5627560147	-0.000135529946717684
C00097	4440360	-505248.311185488	423779139.46979	20112.5627560147	-0.00119224441254383
C00097	4440624	-68859.6630438876	423779139.46979	20112.5627560147	-0.000162489506043269
C00097	4440970	-68668.5937522823	423779139.46979	20112.5627560147	-0.000162038636064524
C00097	4442899	-3083.38662956754	423779139.46979	20112.5627560147	-7.27592828997036e-06
C00097	4443094	0	423779139.46979	20112.5627560147	0
C00097	4444771	0	423779139.46979	20112.5627560147	0
C00097	4446898	0	423779139.46979	20112.5627560147	0
C00097	4447176	160.358900079675	423779139.46979	20112.5627560147	3.78402061697298e-07
C00097	4448052	-160060.186116743	423779139.46979	20112.5627560147	-0.000377697180462922
C00097	4449236	0	423779139.46979	20112.5627560147	0
C00097	4449518	422979005.705049	423779139.46979	20112.5627560147	0.998111908562224
C00097	4449524	-38382.6071734636	423779139.46979	20112.5627560147	-9.05721957467889e-05
C00097	4449526	-122522.431312209	423779139.46979	20112.5627560147	-0.000289118599526872
C00097	4449633	-8476.38466304669	423779139.46979	20112.5627560147	-2.00018921970815e-05
C00097	4449851	0	423779139.46979	20112.5627560147	0
C00097	4449984	-113111.595921452	423779139.46979	20112.5627560147	-0.000266911665503336
C00097	4451901	6824.35556015282	423779139.46979	20112.5627560147	1.61035665150746e-05
C00097	4452613	0	423779139.46979	20112.5627560147	0
C00097	4453627	2661.03959559659	423779139.46979	20112.5627560147	6.279307657583e-06
C00097	4453723	-15177.5820551225	423779139.46979	20112.5627560147	-3.58148399520371e-05
C00097	4454025	-7140.32433069481	423779139.46979	20112.5627560147	-1.68491642595443e-05
C00097	4455677	0	423779139.46979	20112.5627560147	0
C00097	4456605	-7797.90663171255	423779139.46979	20112.5627560147	-1.84008741946781e-05
C00097	4459184	57559.0304673942	423779139.46979	20112.5627560147	0.000135823180299552
C00097	4460560	0	423779139.46979	20112.5627560147	0
C00097	4460604	0	423779139.46979	20112.5627560147	0
C00097	446135	-93273.1578988607	423779139.46979	20112.5627560147	-0.000220098511728442
C00097	4462541	0	423779139.46979	20112.5627560147	0
C00097	4463108	7657.65195701305	423779139.46979	20112.5627560147	1.80699124704295e-05
C00097	4464113	0	423779139.46979	20112.5627560147	0
C00097	4464787	0	423779139.46979	20112.5627560147	0
C00097	4467447	0	423779139.46979	20112.5627560147	0
C00097	4471135	2895.0084547454	423779139.46979	20112.5627560147	6.83140859261615e-06
C00097	4471525	-899.466209528841	423779139.46979	20112.5627560147	-2.12248816837517e-06
C00097	4475886	320.717800159351	423779139.46979	20112.5627560147	7.56804123394596e-07
C00097	4476330	-567936.610241611	423779139.46979	20112.5627560147	-0.00134017122917419
C00097	4476780	5605537.05478061	423779139.46979	20112.5627560147	0.0132274964307917
C00097	4480176	0	423779139.46979	20112.5627560147	0
C00097	4480555	172593.825082892	423779139.46979	20112.5627560147	0.000407273055721506
C00097	4480557	-35276.7418037072	423779139.46979	20112.5627560147	-8.32432239299073e-05
C00097	4481359	-31417.9969386112	423779139.46979	20112.5627560147	-7.41376675074657e-05
C00097	4481506	-3604918.73010702	423779139.46979	20112.5627560147	-0.0085065978816638
C00097	4483570	2661.03959559659	423779139.46979	20112.5627560147	6.279307657583e-06
C00097	4483585	0	423779139.46979	20112.5627560147	0
C00097	449353	0	423779139.46979	20112.5627560147	0
C00089	4402042	0	8890620049.23736	-72736.7717762284	0
C00089	4402077	-3.8041315630111e-10	8890620049.23736	-72736.7717762284	-4.27881468552626e-20
C00089	4403349	3852094.57859867	8890620049.23736	-72736.7717762284	0.000433276257141267
C00089	4405128	628489921.907189	8890620049.23736	-72736.7717762284	0.0706913486828291
C00089	4407190	1.99353426569222e-08	8890620049.23736	-72736.7717762284	2.24228935063222e-18
C00089	4407703	-3.51562066845628e-09	8890620049.23736	-72736.7717762284	-3.95430312957514e-19
C00089	440840	-2.69974226492789e-10	8890620049.23736	-72736.7717762284	-3.03661864974139e-20
C00089	4409730	-3.52712762944288e-10	8890620049.23736	-72736.7717762284	-3.96724594000104e-20
C00089	4410988	31143648.224038	8890620049.23736	-72736.7717762284	0.00350297820079597
C00089	441494	0	8890620049.23736	-72736.7717762284	0
C00089	4416396	0	8890620049.23736	-72736.7717762284	0
C00089	4416434	-2.98483594076549e-11	8890620049.23736	-72736.7717762284	-3.3572865832024e-21
C00089	4416927	0	8890620049.23736	-72736.7717762284	0
C00089	4417539	0	8890620049.23736	-72736.7717762284	0
C00089	4418586	0	8890620049.23736	-72736.7717762284	0
C00089	4420206	-2920667.10466577	8890620049.23736	-72736.7717762284	-0.000328511069924342
C00089	4420272	8.52965687483984e-10	8890620049.23736	-72736.7717762284	9.59399550042802e-20
C00089	4421933	0	8890620049.23736	-72736.7717762284	0
C00089	4424239	-1.20062933542567e-10	8890620049.23736	-72736.7717762284	-1.35044499571057e-20
C00089	4424327	2.19245963331274e-10	8890620049.23736	-72736.7717762284	2.4660368131476e-20
C00089	4425571	1.05808249750687e-10	8890620049.23736	-72736.7717762284	1.19011102898007e-20
C00089	4426877	0	8890620049.23736	-72736.7717762284	0
C00089	4428313	-1.38711184256602e-10	8890620049.23736	-72736.7717762284	-1.56019696588542e-20
C00089	4430498	-4478490.23344483	8890620049.23736	-72736.7717762284	-0.000503732046656184
C00089	4432234	142659663.112302	8890620049.23736	-72736.7717762284	0.0160460870358012
C00089	4432238	-3.48846424052792e-09	8890620049.23736	-72736.7717762284	-3.92375809697003e-19
C00089	4432841	3528819143.10316	8890620049.23736	-72736.7717762284	0.396914852233042
C00089	4433947	0	8890620049.23736	-72736.7717762284	0
C00089	4435934	-4.70585886941527e-10	8890620049.23736	-72736.7717762284	-5.29306037526476e-20
C00089	443620	41972864.0791388	8890620049.23736	-72736.7717762284	0.00472102776259562
C00089	4437875	7682831.90462538	8890620049.23736	-72736.7717762284	0.000864150291214437
C00089	4439360	0	8890620049.23736	-72736.7717762284	0
C00089	4440360	-2.75897870530373e-09	8890620049.23736	-72736.7717762284	-3.1032466689884e-19
C00089	4440624	-1.51434396149902e-09	8890620049.23736	-72736.7717762284	-1.70330522855818e-19
C00089	4440970	-4559396.53142336	8890620049.23736	-72736.7717762284	-0.000512832232867096
C00089	4442899	0	8890620049.23736	-72736.7717762284	0
C00089	4443094	199747096.713591	8890620049.23736	-72736.7717762284	0.022467172773931
C00089	4444771	89264019.0644251	8890620049.23736	-72736.7717762284	0.0100402467510781
C00089	4446898	0	8890620049.23736	-72736.7717762284	0
C00089	4447176	0	8890620049.23736	-72736.7717762284	0
C00089	4448052	104885634.888813	8890620049.23736	-72736.7717762284	0.0117973363283937
C00089	4449236	0	8890620049.23736	-72736.7717762284	0
C00089	4449518	0	8890620049.23736	-72736.7717762284	0
C00089	4449524	0	8890620049.23736	-72736.7717762284	0
C00089	4449526	0	8890620049.23736	-72736.7717762284	0
C00089	4449633	-1.76300590146149e-11	8890620049.23736	-72736.7717762284	-1.98299543979806e-21
C00089	4449851	-2627193.3281474	8890620049.23736	-72736.7717762284	-0.000295501698823892
C00089	4449984	-2.28804412257473e-09	8890620049.23736	-72736.7717762284	-2.57354842508538e-19
C00089	4451901	2596539.38916174	8890620049.23736	-72736.7717762284	0.000292053802184975
C00089	4452613	2.40125867085134e-10	8890620049.23736	-72736.7717762284	2.70088999142115e-20
C00089	4453627	0	8890620049.23736	-72736.7717762284	0
C00089	4453723	0	8890620049.23736	-72736.7717762284	0
C00089	4454025	0	8890620049.23736	-72736.7717762284	0
C00089	4455677	1244772373.25997	8890620049.23736	-72736.7717762284	0.140009624341864
C00089	4456605	-1.84501915067504e-10	8890620049.23736	-72736.7717762284	-2.07524237956081e-20
C00089	4459184	9.79807267135018e-10	8890620049.23736	-72736.7717762284	1.10206854157384e-19
C00089	4460560	2.01462478170171e-10	8890620049.23736	-72736.7717762284	2.266011561111e-20
C00089	4460604	-9.5496199488602e-09	8890620049.23736	-72736.7717762284	-1.07412305283245e-18
C00089	446135	17235051.5637856	8890620049.23736	-72736.7717762284	0.00193856575450708
