KO	127_baseline	233_baseline	257_baseline	372_baseline	392_baseline	393_baseline	407_baseline	428_baseline	434_baseline	439_baseline	442_baseline	450_baseline	457_baseline	499_baseline	500_baseline	510_baseline	512_baseline	518_baseline	520_baseline	526_baseline	1284_baseline	1289_baseline	1294_baseline	1299_baseline	1303_baseline	1304_baseline	1306_baseline	1314_baseline	1318_baseline	1328_baseline	1334_baseline	1336_baseline	1338_baseline	1340_baseline	1342_baseline	1346_baseline	1348_baseline	1350_baseline	1352_baseline	1358_baseline
K16539	0	0	0	0	1.06791756560021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.09951668340043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16540	0	0	1.0869380251524	0	1.55276860736058	0.179165608541605	0	0.0895828042708024	0.0895828042708024	0	0.35833121708321	0.298609347569341	0.268748412812407	0	0.268748412812407	0.179165608541605	0.119443739027737	0.179165608541605	0.35833121708321	1.19012896704429	1.34815096859931	1.96072859639862	0	0	0	2.0424879373743	3.55942342302655	3.44901360002558	0	2.68748412812407	0.931661164416345	0.656940564652551	0.119443739027737	3.82219964888757	1.36853473420561	0	1.3651970644875	8.58128326406923	1.62443485077722	0.35833121708321
K16541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.371943834131663	0	0	0
K16542	0	0	0	0.168080542113851	0.372272254065125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.154963229943601	0	0	0	0.389236191337102	0	0	0.184737970641739	0	0	0	0	0	0.160043945224399	0.417141652507293	0	0	0	0	0
K16543	0	0.879417641925671	0	0	0.879417641925671	0	0	0	0	0	0.439708820962835	0	0.879417641925671	0	0.439708820962835	0	0	0	0.439708820962835	1.31912646288851	0	0	0	0	0	0	0	0.439708820962835	0	0	0.879417641925671	0.906321053508542	0	0.439708820962835	0	0	0	0.879417641925671	0	0.439708820962835
K16544	0	0	0	0	0	0	0	0.43559156793536	0	0	0	0	0	0	0	0.427028488204183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.426854969923726	0	0	0	0	0
K16545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.50293190842473	0	0	0	0	0	0
K16546	0	0	0.867445372047967	2.6023361161439	6.07211760433577	2.6023361161439	2.6023361161439	0.867445372047967	0	1.73489074409593	0.867445372047967	5.2046722322878	14.7465713248154	2.6023361161439	0	6.07211760433577	3.46978148819187	0	0	2.11525356202911	1.73489074409593	0.867445372047967	1.73489074409593	0	0	0	0	2.6023361161439	3.46978148819187	0	1.73489074409593	0	6.93956297638373	4.33722686023983	2.6023361161439	0	0	3.46978148819187	2.6023361161439	4.33722686023983
K16547	2.16813954327545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16660235120481	1.60097031098279	0	0	0	0	0	0	0	0	0	0	0	0
K16548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.76638420722716	0	0	0	0	0	0	3.5799134108699	0	0	0	0	0	0	0	0	0	0	0	0
K16549	0	0	0	0.180645335537912	0	0	0	0	0	0	0.484937172934565	0	0	0	0	0	0.136128052945024	0	0.301949772690493	0	0	0.380656375856735	0	0	0	0.851635310589013	0	3.47103823874592	0	2.79521955671771	0.927272677472442	0	0.130230908872816	0	0.316129337191345	0	0.795614436523701	0	0	1.03221719856699
K16550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.564028207672854	0	0	0	0	0	0	0	0	0
K16551	0	0	0	0.0896974482486255	0.179138984036417	0	0	0	0	0	0	0	0	0	0	0	0.0897623266885898	0	0	0.179420767597202	0	0	0	0	0	0	0	0	0	0.542147668420937	0	0	0	0.35845250554572	0	0	0.537729083478998	0	0	0.179138984036417
K16554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882185195979954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16555	3.23490397206811	1.03990483770736	0	3.23490397206811	11.7532541208302	0	13.1220095869301	11.3816805337591	4.3343254412962	0	5.35311013379818	0	0	25.0719795529353	9.49705124455566	29.0549606759532	1.08834760965025	5.39535042420895	0	0	0	0	1.0783013240227	7.61643858149218	43.0532543799026	0	1.0783013240227	0	0	0	0	2.11820616173006	0	0	1.67696861755479	12.2931663555585	2.17669521930049	6.90659099149993	1.0783013240227	0
K16556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.30717625635489	0	0	0	0	0	0	0	0	0	0	0	0	0	2.21802487536316	0	0	0
K16557	0	0	0	1.05556605514271	0	0	0	0	0	0	2.63891513785677	0	0	0	0	0	0	1.05556605514271	0	0	2.11443657785152	0	0	0	0	0	0	0	2.13038255506005	0	0	1.05556605514271	0	0	0	2.11113211028542	0	1.05556605514271	0	0
K16558	0	0	0	0	0	0	0	0	12.0206414089603	0	14.7946355802588	0	0	23.1166180941544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.3973177901294	1.84932944753235	12.0206414089603	0	0
K16564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.03880502441268	0	0	0	0	0	0	0	0	0
K16565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.85107615722394	0	0	0	0	0	0	0	0	0	0	0	0	0
K16566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.11509271384337	0	1.55065455888221	0
K16569	0.0538322473590444	0.502434308684414	5.34363714304511	2.13534581190876	3.98807232518254	0.376825731513311	0.879260040197725	1.38169434888214	0.251217154342207	0	0.188412865756655	0	1.74676680939724	0.565238597269966	3.29722515074147	0.376825731513311	1.85051509466161	0.376825731513311	0	3.89386589230421	1.6957157918099	5.80939669416354	0.0839883487840049	0.753651463026622	1.44449863746769	1.50730292605324	9.70326258646775	9.84058503175279	1.6957157918099	5.3383645297719	5.40116881835745	1.63291150322435	0.188412865756655	6.28042885855518	2.99706756013583	1.821324368981	3.01460585210649	5.89475745259321	0.753651463026622	3.76825731513311
K16570	0	0	0.274645713407037	0.137322856703518	0	0	0.341234596209717	0.522662649222592	0	0	0	0	1.22013324734781	0	0.124008467907778	0	0	0	0	0.137322856703518	0.49603387163111	0	0	0	0.810565617100756	0.49603387163111	0	0.705901977789626	0.549291426814073	0.49603387163111	0	0	0	0.771680904966944	0.549291426814073	0	0.537552177960851	0.514859838845317	1.23355280117325	1.38856519100873
K16571	0.233943878709865	0	1.52063521161412	0.633382681714328	2.33943878709865	0	1.16971939354933	0.155962585806577	0.155962585806577	0	0	0	0	0	2.22050513813449	0.233943878709865	0	0	0.467887757419731	2.65136395871181	2.57338266580852	2.82292280309904	0	0	1.18531565212998	0.155962585806577	6.94392100172166	4.36695240258415	0	2.57338266580852	1.55962585806577	1.20871004000097	0	3.97704593806771	0.818803575484529	0	0.935775514839461	1.40366327225919	0	1.69121928984007
K16572	0	0	0	0.932042367838772	0.31095645990007	0	0	0	0	0	0	0	0	0.31095645990007	0.62191291980014	0	0	0	0	0	0	0.62191291980014	0	0	0	0	13.8740863868063	1.24382583960028	0	0	0.62191291980014	0.31095645990007	0	0.958252381691177	0	0	0	0.62191291980014	0.62191291980014	0.68984423662565
K16573	0	0	0	0	0	0	0	0	0	0.39055317191757	0	0	0.407887685331678	0	0	0	0	0	0	0	0.416240855874754	0	0	0	0	0	2.11458362259547	0	0	0	0.416358093762072	0	0	0.418554170165784	0	0	0	0	0	0
K16575	1.86408473567755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86408473567755	0	0	0	0	0	0	0	0	1.11845084140653	0	0	0	0	0	0	0.942828614825635	1.78667772635278	0	0
K16576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.840402710569255	0	0	0	0	0	1.29795529743474	0	0
K16577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559225420703266	0	0	0	0	1.8578551465866	0	0	0	0	0
K16578	0	0	0.537909332781856	0	0.982307967632854	0	0	0	0	0	0	0	0	0.469140468952315	0.251048856870513	0	0	0	0	0.476094435293134	0.470715823112665	0.264688769114334	0	0	2.48549004391629	0	1.36328504669245	0	0	0.471092878879553	0	0	0	0	0.210937582143915	0	0.615838999883252	2.22978534660051	0.806863999172784	0.701348463163474
K16579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.15749280334729	0	0	0	0	0	0	0	0	0	1.59027056608626	0	0	0	0	0	0	1.58860252531163	1.65951980446235	0	0
K16580	0	0	0	0	0	0	0	0	0	0.151972216091665	0	0	0	0	1.64529544745249	0	0	0	0	1.179874907456	0.151972216091665	0.929570106916123	0	0	0	0.30394443218333	0	0.929570106916123	0	0.837374652940682	0	0	0	1.25016342244765	0	0	1.64529544745249	0	0	0
K16581	0	0	0	0	0.266703143308509	0	0	0	0	0	0	0	0	0	0.800109429925526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32084722057867	0	0	0	3.7281694713551	0	0	0	1.13663760330402	0	0
K16582	1.82629922303328	0	0	1.18370447142271	1.0614018590626	0	0	0	0	0	0	0	0	0	1.19227572293891	0	0	0	0	0	2.63372773129004	1.49770581285568	0	0	0	0	0.973466473076053	0	0	0	0	0	0	0.859994920999702	0	0	0.908239262314112	2.60971862994857	0	0.786198632737512
K16583	0.443591007221783	0	0	0	0	0	0	0	0	0	0	0	0	0	0.785226686442475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930979749764114	0	0	0	0	0	0	0	0	0	0
K16584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.14998730249926	1.22742592902034	0	0	0	0	0	0	0	0	0	0	0	0
K16585	0	0	0	0	0	0	0	0	0	0	0	1.69364869847126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16586	0	0	0	0.425874070701418	0	0	0.116234802755349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145293503444187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16588	0	0	0	0.553630221654628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10726044330926	0	0	1.0486569951889	0	0	0	0	0	0
K16589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.534434431324837	0.53533071634106	0	0	0	0	1.07170620889107	1.79857435399148	0	0	0	0	0	0	0	0	0	0.762141802993106	0	0
K16590	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25159975109778	0	0	0	0	0	0	0.625799875548891	0	0	0	0	0
K16592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85715788394332	162.832508554809	0
K16594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10726044330926	0	0	0
K16595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.15199857770161	0	0	0	0	0	0	0	0	0	0	0	0	0
K16596	0	0	0	0	0	0	0	0	0	0	0	0	3.37749835529306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43921121276132	0	0	0	0	0	0	0	0	0	0	0	0	0
K16600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22661232838291	0	1.20481997935388	0	0	0	0.607362097586446	0	0	0	2.38333773385489	0	0	0	0	0	0	0	0	0	0	0	0
K16601	0	0	0	1.25383874886361	0.584892596422208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.779166085765252	0	0	0	0	0	1.99362522937339	0	0	0.584762367065922	0	0	0	1.81098956271669	0	0	0.643150840918738	1.42748647783046	0	0
K16602	0	0	0.22726843729402	0.752841955547538	0	0	0	0	0	0	0	0	0	0	0	0	0	0.272739231392131	0	0	1.52509900499766	0	0	0	0	0	0.761870449853868	0	0	0.273573716086947	0	0	0	0	0	0	0	0	0	0
K16603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56559234604852	0	0	0	0	1.61442530191189	0	0.824334705818381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60098687211916	0	0
K16604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.779782441367154	0	0	0	0	0	0	0	0	0	0.436423325413921	0	0.872846650827842
K16605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43522171027257	0	0	0	0	0	4.83190557311489	0	0	0	0	0	0	2.12368154192475	0	0	0	0	0	0
K16606	0.262901673148821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.530410322833664	1.02603443875937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.774466258094682	0	0.469776593035749	0.0657254182872054
K16608	0	0	0	0	0.822614261185231	0	0	0	0	0	0	0	0	0	0.814995186761346	0	0	0	0	0	0.603309054773035	0.827147382486969	0	0	0	0.349748433440499	2.04270417024553	2.490820919158	0.829848235494976	0	0	0	0	0	0	0	0.747424581338943	0	0	0.664695908666037
K16609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.74861694183441	0	0
K16610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6868065763232	0	1.32724833340353	0	0	0	2.01103207899236	0	0	0	0	0	0	0	0	0	0	0	0	0
K16611	0	0	0	0.554541473875859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.02116455829071	0	1.11027936087087	0	0	0	0	0	0	0	0	0	0
K16612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.940908139155846	0	0	0	0	0	0
K16613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.66977746925353	0	0	0	0	0	0	0	1.6767843555377	0	0	0	0	0	0	0	0	0	0	0	0
K16617	0	8.88720311440901	0	0	0	0.9543788951726	0	1.65425675163251	0	0	0	0	0	0.9543788951726	0	0	0	0.76350311613808	0	0	0	0	0	0	1.49991355626485	0	0	0	0.42947050282767	2.36300937607328	0	0.76350311613808	0	0	0	0.54992859581297	1.10056647012817	0.577490999992123	0	2.06122563823253
K16618	1.44441001642146	0.55188650442107	0	1.627313741005	2.22318319488231	2.70962041640545	1.51543876482175	0	0	0	0.55188650442107	0	0	2.16365465374959	0	0.502074398721172	0	1.51146472860879	0	0	0	0.171936128316406	0.502074398721172	0	2.00829759488469	0	0	0	0.992147723400191	0.566412623104055	0	0.893121100630787	0.55188650442107	0.236150896433544	0.502074398721172	0	0	0	0	0
K16620	0	0	0	0	0.91740295891984	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25339293924251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16621	0	0	0	1.57081706452864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18466095843957	0	0	0	1.64529544745249	1.18466095843957	0	1.75878441916327	0	0	0	0	0	0	0	0	0	0
K16627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36361062376412	0	0	0	0	0
K16628	0	0.713203172759173	0.119281119914016	0	0.234077931214482	5.28585259877078	0.774250177767095	0.344339637509618	0.0872794606558672	0.119281119914016	0	0	0	1.16993547938335	0	0.238582767808015	0.119382791512988	0.931981279577369	0	0.234077931214482	0.238562239828032	0	0	0.116372614207823	1.04567258438482	0	0.372500212661743	0.236466072044634	0.119038019805496	0.235784038333632	0.236076985412737	0	0.237532000326883	0	0.311647781509452	1.13598216530684	0.41882268230421	0.907702697366734	0.481928858097045	1.43977827267766
K16629	0	2.57963529333424	0	0	0	0.368519327619177	0	0.368519327619177	0.737038655238355	0	0	0	0	1.10555798285753	0.366194284542715	0	0	0	0	0	0	0.73238856908543	0	0	4.22750957377646	0	0	0	0.368519327619177	0.737038655238355	0	0.737038655238355	0	0	0	2.21111596571506	0.796676232454968	0	0	1.15840582442281
K16630	0.2193040865503	2.0315519905081	0	0	0	0.327885871031999	0.219166935776973	0	0	0	0.214735251413835	0	0	0.434831718965662	0	0	0	0.489047701414963	0	0	0	0.545242089951446	0	0.442484760489115	0.392548832131733	0	0	0.178229370398962	0	0.350010640301791	0.516695383671266	0.221242380244557	0	0	0.2193040865503	1.19569703268647	0.583897586966925	0	0	0.996959886425043
K16633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.40233870027063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30981712586937	0	0	0
K16641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88529846467013	0	2.6430426704901	0	0	0	0	0	0	0	0	0	0
K16642	0	0	0	0	0	0	0	4.32579051229089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16643	12.3851827297356	10.6018573766083	0	3.98350563257916	1.76146398380733	6.64289505384791	7.07980131501306	1.76548075721601	6.17918265025604	0	10.1872709262901	0	0	102.91921099918	0.882740378608005	3.0962956824339	0	28.332613974664	0	0	0	0	23.0138238453297	58.8407806082905	36.3063464422471	16.8234672662305	0	0	0	0.887209950145261	0	22.5322275121904	0	0	1.76995032875327	34.5367144862403	7.96701126515832	24.3826301286143	0	4.43158017918905
K16647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60755931333661	0	0	0	0	0	0	0	0	0
K16648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.254501038712693	0	0.659335139293399	0	0	0	0	0	0	0	0	0	0	0	0	3.44357460638205	0	0
K16649	1.10203751668987	0	0	0	0	2.27406917976706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32855767646099	0	0	0	0	0	0	0	0	0	0.512350775303186	0	0	0	0	0	5.67157889946841	0	0
K16650	0	16.0101033449178	0	1.04145231514442	1054.99109022407	736.071128788037	3.12281862466742	502.333553454467	58.8923472717105	0	0	2.59976209426839	0.519952418853678	0	126.87193238578	0	0	4.27263993534233	0	0	0	0	1.2998810471342	22.2839096739114	0.0533406286617015	9.26712596286348	0.544173804825124	0	27.2633580419626	0.519952418853678	32.0204762328582	1.60984750594099	1.03747058441892	1.96833210309397	99.3340466161453	27.3760516799665	558.022688466214	288.511869649859	3.11817619235623	91.1799736961618
K16651	5.72653443390979	56.1445561254339	0	12.4641795990742	0	40.9102323423218	11.3693698415883	26.4786548099452	18.8604387430764	0	22.0594992714647	0	0	15.0790336535735	2.33167937741752	13.8356611950645	0	27.7018207284826	0	2.41760094651537	0	0	72.7706837097645	10.3597612688391	72.1926789432668	3.55211881821785	3.52896845630317	0	17.5749526640316	1.13047719453993	0	53.9565876959856	0	0	1.20428842030027	98.5692865102093	16.2640823609463	7.83538680402885	24.9397709555102	12.4810183408416
K16652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78436715332919	0	0	0	0	0	0	0	0	0	0	4.15577187064058	0	0	0	2.77033937001881	2.75429493351291	0	0
K16653	0	0	0	0	1.46796672934607	0	0	0	0	0	0	0	0	0	0	0	2.95028342706823	1.47874248523991	0	0	0	0.739341625121054	0	0	0	1.4693833555865	0	0	0	0	0	0	0	0	0	0	1.43626200945648	8.7729443155988	0	1.43626200945648
K16656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.55051211105238	0	0	0	0	0	0	0	0	0	0	0	0	2.50947004631136	0	0	0	0	0
K16657	0	0	0	0	0	0	0	0	0	0	0.775327279441103	0	0	0	0	0	0	0	0.775327279441103	0	0	0.775327279441103	0	0	0	1.55065455888221	0	0.775327279441103	0	0	0	0	0	0	0	0	0	0	0	0
K16658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65204704292714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.7813327802173
K16659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24639930391939	0	1.41967426791838	0	0	0	0	0	1.24419383541082	0	0	0	0	0	0	0.829462556940543	0	0	0	0	0
K16660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22107292790028	0	0	0	1.58933301726702	0	0	0	0	0	0	0	0	0	0	0	0.360543138176317	0	0
K16661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19403042694167	1.14775523026434	0	0	0	0	0	0	0	0	0
K16662	0	0	0	0	0	0	0	0	0	0	0	0	0.495038095301329	0	0.428893180240436	0	0	0	0	0	0	0	0	0	0	0	0	0.434072514049526	0	0.439227088154626	0	0	0	0	0	0	0	0	0.44230003918327	0
K16665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.35678143441079	0	0	0	0	0	0	0	0	0	1.34348553157601
K16666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58755141833272	0	0	0	0	0	0	0	0	0	0	0	0	3.18589027552162	0	0	0	0	0	1.58755141833272	0	0	0	0	0	0
K16667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.861051425816655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16668	0	0	1.26060406585388	0	1.26060406585388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.630302032926941	0	0	0	0	2.52120813170776	0	0	0	0	0	0	2.52120813170776	0	0	0	0	0	0
K16669	0	0	0	0	0	0	0.140693065145205	0	0	0	0	0	0.140759849731816	0	0.210922083150259	0	0	0	0	0.0703968053435298	0.872319425027471	0.421988563268969	0	0	0	0	1.06073601780974	0.492160731121136	0	0.140003225991565	0.210439188408362	0	0	0.351466577053604	0.14079361068706	0	0.140604656131567	0	0	0.211207167707766
K16670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27563591108688	0.310141139573637	0	0	0	1.58245253590865	0	0	0	0	0	0	0	0	0
K16671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69997061000412	0	0	1.83542223653702	0	0.274960468542179	0	0	0	0	0	0	0	0	0	0	0	0	0
K16672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.723084105267607	0	0	0	0	0	1.52218674052766	0	0	0	0	0	0	0	0	0	0	0	0	0
K16673	0	0	0	0	2.19959761089199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.61528306199537	0	0	0	0	0	0	0	0	0	0	0	0	2.19959761089199
K16674	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86630213787503	0	0	0	0	0	0	0	1.59496071399323	0	0
K16675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96286369519295	0	0	0	0	0	0.454248611530844	0	0	0	2.35486943342403	0	0	0	0	0	0	0	0	1.43602474954086
K16676	0	0	0	0	0.57262733710356	0.576394622216083	0	0.859890508999361	0	0	1.14338639578264	0.576394622216083	0	0	2.3628614223391	1.71507959367396	0	0	0.576394622216083	0	3.0858871203648	2.26970763796644	0.571693197891319	2.28677279156528	1.13230349049234	0.288197311108042	1.22254731277697	0.571227649684568	0	0	1.16866909993278	0	0	0	0	0	0	0	0.288197311108042	0.571693197891319
K16677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.555007450762219	0	0	0	0	0	0	0	0	0	0	0	0	0
K16680	0.524168504442141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05993510411087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K16681	0	0	0.53086380511384	0.311613012433943	0.769328750952351	0	0.422040692193871	0	0	0	0	0	0	0	0.451327877475797	0	0	0.255112723418231	0	0.786169662983768	0.306135268101877	0	0	0	1.03799668831548	0	0.9290270111745	0	0	0	0.239251941043647	0.284059822259882	0	1.31724879327956	0.520077022426476	0	0.32358996334938	0	0	0.545444249505648
K16682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.470331689412162	0	0	0	0	0	0	0	0	0	1.73987187113031	0	0	0	0	0	1.04278109434668	0	0	0.935775514839461	1.03682819617568	0.518414098087839	0
K16683	0	0	0	0	0.268542475331325	0	0	0	0.118795908578772	0	0	0	0	0	0	0	0	0	0	0.115127440968258	0.241490881828354	0	0	0	0	0	0.816226735936917	0	0	0	0	0	0	0	0	0	0	0	0	0.245402819816987
K16684	0.551452631383003	0	0	0	0	0	0	0	0	0	0	0	1.07052753500275	0	0	0	0	0	0	0	1.10556347373644	0	0	0	0	0	1.10290526276601	0	0	0	0	0	0	1.77831292323	0	0	0	0	0	0
K16685	0.816260707237684	0.270616162399521	0	0.272086902412561	0	0	0.520455385975552	0	0	0	0	0	0	0	0	0	0	0	0	0.0388695574875088	0.815878038206078	0.315500135057684	0.24836848356299	0.272086902412561	0	0	0.536193835740572	0	0	0	0	0	0	0	0.24836848356299	0	0.47466347637475	0	0	0.24836848356299
K16686	2.21802487536316	0	0	0	0	0	0	0	0	0	0	0	0.589979680652152	0	0	0	0	0	0	0	0.0766844486449406	0.746217340453141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.47533621369447	0	0	0
K16687	0	0	0	0	0	0	0	0	0	9.99240534481322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76711543150323	1.42905619434673	0	0	0	0	0	0.748820363904656	0	0	0	0	0	0
K16690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528579080403286	0	0	0.548431815817496
