Rxn	Species	SamplesWithNeg	SamplesWithPos	SamplesWithBoth	FracPosLastTP	FracNegLastTP	ClearPos	ClearNeg	Reversible
KDOPP	BovatusAGORA	0	61	0	1	0	1	0	0
KDOPP	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
KDOPSr	BcaccaeAGORA	0	61	0	1	0	1	0	0
KDOPSr	BovatusAGORA	0	61	0	1	0	1	0	0
KDOPSr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
Kt1r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
Kt1r	EcoliAGORA	0	61	0	1	0	1	0	0
Kt1r	ErectaleAGORA	0	61	0	1	0	1	0	0
Kt3r	BcaccaeAGORA	0	61	0	1	0	1	0	0
Kt3r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
Kt3r	BovatusAGORA	0	61	0	1	0	1	0	0
Kt3r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
Kt3r	DpigerAGORA	0	61	0	1	0	1	0	0
Kt3r	MformatexigensAGORA	0	61	0	1	0	1	0	0
LACLi	CsymbiosumAGORA	0	61	0	0.557377049180328	0	1	0	0
LARGNAT_1	DpigerAGORA	0	61	0	1	0	1	0	0
LARGNAT_1	EcoliAGORA	0	61	0	1	0	1	0	0
LARGNAT_2	BovatusAGORA	0	22	0	0	0	1	0	0
LDH_L	CsymbiosumAGORA	0	61	0	0.557377049180328	0	1	0	0
LEUTA	BhydrogenotrophicaAGORA	2	0	0	0	0	0	1	0
LEUTA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
LEUTA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
LEUTA	ErectaleAGORA	0	61	0	1	0	1	0	0
LEUabc	DpigerAGORA	0	61	0	1	0	1	0	0
LEUabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
LEUt2r	BcaccaeAGORA	0	61	0	1	0	1	0	0
LEUt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
LEUt2r	BovatusAGORA	0	61	0	1	0	1	0	0
LEUt2r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
LEUt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
LEUt2r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
LEUt2r	EcoliAGORA	0	61	0	1	0	1	0	0
LEUt2r	ErectaleAGORA	0	61	0	1	0	1	0	0
LLEUDr	BhydrogenotrophicaAGORA	0	2	0	0	0	1	0	0
LPADSS	BcaccaeAGORA	0	61	0	1	0	1	0	0
LPADSS	BovatusAGORA	0	61	0	1	0	1	0	0
LPADSS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
LYSt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
LYSt2r	CaerofaciensAGORA	0	61	0	0.934426229508197	0	1	0	0
LYSt2r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
LYSt2r	EcoliAGORA	0	61	0	1	0	1	0	0
LYSt2r	ErectaleAGORA	0	61	0	1	0	1	0	0
LYSt3r	BcaccaeAGORA	0	61	0	1	0	1	0	0
LYSt3r	BovatusAGORA	0	61	0	1	0	1	0	0
LYSt3r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
LYSt3r	DpigerAGORA	0	61	0	1	0	1	0	0
L_AROND_1	BovatusAGORA	0	22	0	0	0	1	0	0
L_AROND_2	DpigerAGORA	0	61	0	1	0	1	0	0
L_AROND_2	EcoliAGORA	0	61	0	1	0	1	0	0
L_ILE3MR	BhydrogenotrophicaAGORA	0	1	0	0	0	1	0	0
L_VALMOD	BhydrogenotrophicaAGORA	0	11	0	0.454545454545455	0	1	0	0
MALCOAPYRCT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MALT	BovatusAGORA	0	61	0	1	0	1	0	0
MALT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MALT	MformatexigensAGORA	0	61	0	1	0	1	0	0
MALT6PH	ErectaleAGORA	0	61	0	1	0	1	0	0
MALTTRabc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MALTTRabc	BovatusAGORA	0	61	0	1	0	1	0	0
MALTTRabc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MALTTRabc	ErectaleAGORA	0	61	0	1	0	1	0	0
MALTTRabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
MALTabc	BovatusAGORA	0	61	0	1	0	1	0	0
MALTabc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MALTpts	ErectaleAGORA	0	61	0	1	0	1	0	0
MCOATA	BcaccaeAGORA	0	61	0	1	0	1	0	0
MCOATA	BovatusAGORA	0	61	0	1	0	1	0	0
MCOATA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MCOATA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MCOATA	ErectaleAGORA	0	61	0	1	0	1	0	0
MDH_1	ErectaleAGORA	0	6	0	0	0	1	0	0
MDH_2	BcaccaeAGORA	0	61	0	1	0	1	0	0
MDH_2	BovatusAGORA	0	61	0	1	0	1	0	0
MDH_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MDH_2	EcoliAGORA	0	61	0	1	0	1	0	0
ME1	CsymbiosumAGORA	0	61	0	0	0	1	0	0
ME1	ErectaleAGORA	0	61	0	1	0	1	0	0
ME2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
ME2	BovatusAGORA	0	61	0	0.114754098360656	0	1	0	0
ME2	BthetaiotaomicronAGORA	0	61	0	0	0	1	0	0
ME2	DpigerAGORA	0	61	0	1	0	1	0	0
ME2	MformatexigensAGORA	0	61	0	1	0	1	0	0
MECDPDH2	BcaccaeAGORA	0	61	0	1	0	1	0	0
MECDPDH2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MECDPDH2	BovatusAGORA	0	61	0	1	0	1	0	0
MECDPDH2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MECDPDH2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MECDPDH2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MECDPDH2	DpigerAGORA	0	61	0	1	0	1	0	0
MECDPDH2	EcoliAGORA	0	61	0	1	0	1	0	0
MECDPDH2	ErectaleAGORA	0	61	0	1	0	1	0	0
MECDPDH2	MformatexigensAGORA	0	61	0	1	0	1	0	0
MECDPS	BcaccaeAGORA	0	61	0	1	0	1	0	0
MECDPS	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MECDPS	BovatusAGORA	0	61	0	1	0	1	0	0
MECDPS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MECDPS	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MECDPS	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MECDPS	DpigerAGORA	0	61	0	1	0	1	0	0
MECDPS	EcoliAGORA	0	61	0	1	0	1	0	0
MECDPS	ErectaleAGORA	0	61	0	1	0	1	0	0
MECDPS	MformatexigensAGORA	0	61	0	1	0	1	0	0
MEPCT	BcaccaeAGORA	0	61	0	1	0	1	0	0
MEPCT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MEPCT	BovatusAGORA	0	61	0	1	0	1	0	0
MEPCT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MEPCT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MEPCT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MEPCT	DpigerAGORA	0	61	0	1	0	1	0	0
MEPCT	EcoliAGORA	0	61	0	1	0	1	0	0
MEPCT	ErectaleAGORA	0	61	0	1	0	1	0	0
MEPCT	MformatexigensAGORA	0	61	0	1	0	1	0	0
METATr	BcaccaeAGORA	0	61	0	1	0	1	0	0
METATr	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
METATr	BovatusAGORA	0	61	0	1	0	1	0	0
METATr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
METATr	CaerofaciensAGORA	0	61	0	1	0	1	0	0
METATr	CsymbiosumAGORA	0	61	0	1	0	1	0	0
METATr	DpigerAGORA	0	61	0	1	0	1	0	0
METATr	EcoliAGORA	0	61	0	1	0	1	0	0
METATr	ErectaleAGORA	0	61	0	1	0	1	0	0
METATr	MformatexigensAGORA	0	61	0	1	0	1	0	0
METFR	BhydrogenotrophicaAGORA	4	51	0	0	0	0	0	1
METFR	BovatusAGORA	0	3	0	0	0	1	0	0
METFR	CaerofaciensAGORA	1	0	0	0	0	0	1	0
METFR_1	MformatexigensAGORA	0	61	0	0.360655737704918	0	1	0	0
METFR_2	BthetaiotaomicronAGORA	0	60	0	0.116666666666667	0	1	0	0
METFR_2	CsymbiosumAGORA	0	61	0	0.622950819672131	0	1	0	0
METFR_2	DpigerAGORA	0	35	0	0	0	1	0	0
METFR_2	ErectaleAGORA	0	10	0	0.8	0	1	0	0
METR	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
METR	MformatexigensAGORA	0	61	0	1	0	1	0	0
METSr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
METSr	CsymbiosumAGORA	61	61	61	1	0	0	0	1
METSr	DpigerAGORA	0	23	0	0	0	1	0	0
METSr	ErectaleAGORA	0	61	0	1	0	1	0	0
METabc	CsymbiosumAGORA	0	61	0	1	0	1	0	0
METabc	DpigerAGORA	0	61	0	1	0	1	0	0
METabc	EcoliAGORA	0	61	0	1	0	1	0	0
METabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
METt2r	BcaccaeAGORA	0	61	0	1	0	1	0	0
METt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
METt2r	BovatusAGORA	0	61	0	1	0	1	0	0
METt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
METt2r	ErectaleAGORA	0	61	0	1	0	1	0	0
MGt5	BcaccaeAGORA	0	61	0	1	0	1	0	0
MGt5	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MGt5	BovatusAGORA	0	61	0	1	0	1	0	0
MGt5	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MGt5	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MGt5	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MGt5	DpigerAGORA	0	61	0	1	0	1	0	0
MGt5	EcoliAGORA	0	61	0	1	0	1	0	0
MGt5	ErectaleAGORA	0	61	0	1	0	1	0	0
MGt5	MformatexigensAGORA	0	61	0	1	0	1	0	0
MK7te	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MK7te	ErectaleAGORA	0	61	0	1	0	1	0	0
MLTG1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MLTG1	BovatusAGORA	0	61	0	1	0	1	0	0
MLTG1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MLTG1	ErectaleAGORA	0	61	0	1	0	1	0	0
MLTG1	MformatexigensAGORA	0	61	0	1	0	1	0	0
MLTP1	ErectaleAGORA	0	61	0	0	0	1	0	0
MLTP2	ErectaleAGORA	0	60	0	0	0	1	0	0
MLTP3	ErectaleAGORA	0	61	0	1	0	1	0	0
MLTP4	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MMCD	BcaccaeAGORA	0	61	0	1	0	1	0	0
MMCD	BovatusAGORA	0	61	0	1	0	1	0	0
MMCD	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MME	BcaccaeAGORA	0	61	0	1	0	1	0	0
MME	BovatusAGORA	0	61	0	1	0	1	0	0
MME	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MMM2r	BcaccaeAGORA	0	61	0	1	0	1	0	0
MMM2r	BovatusAGORA	0	61	0	1	0	1	0	0
MMM2r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MNabc	DpigerAGORA	0	61	0	1	0	1	0	0
MNabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
MNt2	BcaccaeAGORA	0	61	0	1	0	1	0	0
MNt2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MNt2	BovatusAGORA	0	61	0	1	0	1	0	0
MNt2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MNt2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MNt2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MNt2	EcoliAGORA	0	61	0	1	0	1	0	0
MNt2	ErectaleAGORA	0	61	0	1	0	1	0	0
MOAT	BcaccaeAGORA	0	61	0	1	0	1	0	0
MOAT	BovatusAGORA	0	61	0	1	0	1	0	0
MOAT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MOAT3C	BcaccaeAGORA	0	61	0	1	0	1	0	0
MOAT3C	BovatusAGORA	0	61	0	1	0	1	0	0
MOAT3C	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MOHMT	BcaccaeAGORA	0	61	0	1	0	1	0	0
MOHMT	BovatusAGORA	0	61	0	1	0	1	0	0
MOHMT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MOHMT	ErectaleAGORA	0	61	0	1	0	1	0	0
MTAN	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MTAN	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MTAN	ErectaleAGORA	0	61	0	1	0	1	0	0
MTHFC_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
MTHFC_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MTHFC_1	BovatusAGORA	0	61	0	1	0	1	0	0
MTHFC_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MTHFC_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
MTHFC_1	DpigerAGORA	0	61	0	1	0	1	0	0
MTHFC_1	EcoliAGORA	0	61	0	1	0	1	0	0
MTHFC_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
MTHFC_2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MTHFC_2	ErectaleAGORA	0	61	0	1	0	1	0	0
MTHFD	CsymbiosumAGORA	61	61	61	0	1	0	0	1
MTHFD_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
MTHFD_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MTHFD_1	BovatusAGORA	0	61	0	1	0	1	0	0
MTHFD_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
MTHFD_1	DpigerAGORA	0	61	0	1	0	1	0	0
MTHFD_1	EcoliAGORA	0	61	0	1	0	1	0	0
MTHFD_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
MTHFD_2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
MTHFD_2	ErectaleAGORA	0	61	0	1	0	1	0	0
MTHFRfdx	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
MTHFRfdx	MformatexigensAGORA	0	61	0	1	0	1	0	0
NACt2r	BcaccaeAGORA	0	61	0	1	0	1	0	0
NACt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NACt2r	BovatusAGORA	0	61	0	1	0	1	0	0
NACt2r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NACt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NACt2r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NACt2r	DpigerAGORA	0	61	0	1	0	1	0	0
NACt2r	EcoliAGORA	0	61	0	1	0	1	0	0
NACt2r	ErectaleAGORA	0	61	0	1	0	1	0	0
NACt2r	MformatexigensAGORA	0	61	0	1	0	1	0	0
NADH6	BcaccaeAGORA	0	61	0	1	0	1	0	0
NADH6	BovatusAGORA	0	61	0	1	0	1	0	0
NADH6	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NADH6	EcoliAGORA	0	61	0	1	0	1	0	0
NADK	BcaccaeAGORA	0	61	0	1	0	1	0	0
NADK	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NADK	BovatusAGORA	0	61	0	1	0	1	0	0
NADK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NADK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NADK	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NADK	DpigerAGORA	0	61	0	1	0	1	0	0
NADK	EcoliAGORA	0	61	0	1	0	1	0	0
NADK	ErectaleAGORA	0	61	0	1	0	1	0	0
NADK	MformatexigensAGORA	0	61	0	1	0	1	0	0
NADK2	BthetaiotaomicronAGORA	0	7	0	0	0	1	0	0
NADK2	CaerofaciensAGORA	0	51	0	0	0	1	0	0
NADS1	BcaccaeAGORA	0	61	0	1	0	1	0	0
NADS1	BhydrogenotrophicaAGORA	0	4	0	0	0	1	0	0
NADS1	BovatusAGORA	0	61	0	1	0	1	0	0
NADS1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NADS1	CaerofaciensAGORA	0	61	0	0.639344262295082	0	1	0	0
NADS1	CsymbiosumAGORA	0	61	0	0	0	1	0	0
NADS1	DpigerAGORA	0	61	0	1	0	1	0	0
NADS1	EcoliAGORA	0	61	0	0.508196721311475	0	1	0	0
NADS1	ErectaleAGORA	0	61	0	1	0	1	0	0
NADS1	MformatexigensAGORA	0	61	0	0.819672131147541	0	1	0	0
NADS2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NADS2	BthetaiotaomicronAGORA	0	4	0	0	0	1	0	0
NADS2	CaerofaciensAGORA	0	61	0	0.360655737704918	0	1	0	0
NADS2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NADS2	EcoliAGORA	0	61	0	0.491803278688525	0	1	0	0
NADS2	ErectaleAGORA	0	61	0	0	0	1	0	0
NADS2	MformatexigensAGORA	0	61	0	0.180327868852459	0	1	0	0
NAPRT	BcaccaeAGORA	0	61	0	1	0	1	0	0
NAPRT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NAPRT	BovatusAGORA	0	61	0	1	0	1	0	0
NAPRT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NAPRT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NAPRT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NAPRT	DpigerAGORA	0	61	0	1	0	1	0	0
NAPRT	EcoliAGORA	0	61	0	1	0	1	0	0
NAPRT	ErectaleAGORA	0	61	0	1	0	1	0	0
NAPRT	MformatexigensAGORA	0	61	0	1	0	1	0	0
NAt3	EcoliAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	BovatusAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	DpigerAGORA	0	61	0	1	0	1	0	0
NAt3_1_1	ErectaleAGORA	0	61	0	1	0	1	0	0
NAt3_1_2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NCPTRCA	BthetaiotaomicronAGORA	0	13	0	0	0	1	0	0
NDPK1	BcaccaeAGORA	0	61	0	1	0	1	0	0
NDPK1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NDPK1	BovatusAGORA	0	61	0	1	0	1	0	0
NDPK1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NDPK1	CaerofaciensAGORA	0	10	0	0	0	1	0	0
NDPK1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NDPK1	DpigerAGORA	0	61	0	1	0	1	0	0
NDPK1	EcoliAGORA	0	61	0	1	0	1	0	0
NDPK1	ErectaleAGORA	0	61	0	1	0	1	0	0
NDPK1	MformatexigensAGORA	0	61	0	1	0	1	0	0
NDPK2	BcaccaeAGORA	0	61	0	1	0	1	0	0
NDPK2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NDPK2	BovatusAGORA	0	61	0	1	0	1	0	0
NDPK2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NDPK2	CaerofaciensAGORA	0	61	0	0	0	1	0	0
NDPK2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NDPK2	DpigerAGORA	0	61	0	1	0	1	0	0
NDPK2	EcoliAGORA	0	61	0	1	0	1	0	0
NDPK2	ErectaleAGORA	0	61	0	1	0	1	0	0
NDPK2	MformatexigensAGORA	0	61	0	1	0	1	0	0
NDPK3	BcaccaeAGORA	0	61	0	1	0	1	0	0
NDPK3	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NDPK3	BovatusAGORA	0	61	0	0.983606557377049	0	1	0	0
NDPK3	BthetaiotaomicronAGORA	0	61	0	0.983606557377049	0	1	0	0
NDPK3	CaerofaciensAGORA	0	7	0	0	0	1	0	0
NDPK3	CsymbiosumAGORA	61	61	61	1	0	0	0	1
NDPK3	DpigerAGORA	0	61	0	1	0	1	0	0
NDPK3	EcoliAGORA	0	61	0	1	0	1	0	0
NDPK3	ErectaleAGORA	0	61	0	1	0	1	0	0
NDPK3	MformatexigensAGORA	0	61	0	1	0	1	0	0
NDPK4	BcaccaeAGORA	0	61	0	1	0	1	0	0
NDPK4	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NDPK4	BovatusAGORA	0	61	0	0.983606557377049	0	1	0	0
NDPK4	BthetaiotaomicronAGORA	0	61	0	0.983606557377049	0	1	0	0
NDPK4	CaerofaciensAGORA	0	61	0	0	0	1	0	0
NDPK4	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NDPK4	DpigerAGORA	0	61	0	1	0	1	0	0
NDPK4	EcoliAGORA	0	61	0	1	0	1	0	0
NDPK4	ErectaleAGORA	0	61	0	1	0	1	0	0
NDPK4	MformatexigensAGORA	0	61	0	1	0	1	0	0
NDPK5	CsymbiosumAGORA	0	61	0	0.540983606557377	0	1	0	0
NDPK5	EcoliAGORA	0	61	0	0.491803278688525	0	1	0	0
NDPK6	BovatusAGORA	0	53	0	0.0188679245283019	0	1	0	0
NDPK6	BthetaiotaomicronAGORA	0	58	0	0.0172413793103448	0	1	0	0
NDPK6	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NDPK7	BcaccaeAGORA	0	61	0	1	0	1	0	0
NDPK7	BovatusAGORA	0	61	0	0.983606557377049	0	1	0	0
NDPK7	BthetaiotaomicronAGORA	0	61	0	0.967213114754098	0	1	0	0
NDPK7	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NDPK7	EcoliAGORA	0	61	0	0.0491803278688525	0	1	0	0
NDPK7	ErectaleAGORA	0	61	0	1	0	1	0	0
NDPK7	MformatexigensAGORA	0	61	0	1	0	1	0	0
NH4tb	BcaccaeAGORA	0	61	0	1	0	1	0	0
NH4tb	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NH4tb	BovatusAGORA	6	61	6	1	0	0	0	1
NH4tb	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NH4tb	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NH4tb	DpigerAGORA	0	61	0	1	0	1	0	0
NH4tb	EcoliAGORA	0	61	0	1	0	1	0	0
NH4tb	ErectaleAGORA	4	61	4	1	0	0	0	1
NH4tb	MformatexigensAGORA	2	61	2	1	0	0	0	1
NNATr	BcaccaeAGORA	0	61	0	1	0	1	0	0
NNATr	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
NNATr	BovatusAGORA	0	61	0	1	0	1	0	0
NNATr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NNATr	CaerofaciensAGORA	0	61	0	1	0	1	0	0
NNATr	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NNATr	DpigerAGORA	0	61	0	1	0	1	0	0
NNATr	EcoliAGORA	0	61	0	1	0	1	0	0
NNATr	ErectaleAGORA	0	61	0	1	0	1	0	0
NNATr	MformatexigensAGORA	0	61	0	1	0	1	0	0
NNDMBRT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NNDMBRT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
NNDMBRT	ErectaleAGORA	0	61	0	1	0	1	0	0
NPHS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
NTD4	CsymbiosumAGORA	0	61	0	0	0	1	0	0
NTD9	CsymbiosumAGORA	0	61	0	0	0	1	0	0
OAADC	BhydrogenotrophicaAGORA	0	61	0	0.885245901639344	0	1	0	0
OAADC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OAADC	ErectaleAGORA	0	61	0	1	0	1	0	0
OAADC	MformatexigensAGORA	0	61	0	1	0	1	0	0
OAASr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
OAASr	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OAASr	EcoliAGORA	0	61	0	1	0	1	0	0
OBTFL	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OBTFL	EcoliAGORA	0	61	0	1	0	1	0	0
OCBT_1	DpigerAGORA	0	61	0	1	0	1	0	0
OCBT_1	ErectaleAGORA	0	61	0	1	0	1	0	0
OCBT_2	BhydrogenotrophicaAGORA	0	61	0	0	0	1	0	0
OCBT_2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
OCDCAt2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OCDCAtr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
OCDCAtr	ErectaleAGORA	0	61	0	1	0	1	0	0
OHPHM	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OHPHM	ErectaleAGORA	0	61	0	1	0	1	0	0
OIVD1r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
OIVD1r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OIVD1r	ErectaleAGORA	0	61	0	1	0	1	0	0
OIVD3	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
OIVD3	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OIVD3	ErectaleAGORA	0	61	0	1	0	1	0	0
OMBZLM	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OMBZLM	ErectaleAGORA	0	61	0	1	0	1	0	0
OMMBLHX3	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OMMBLHX3	ErectaleAGORA	0	61	0	1	0	1	0	0
OMPDC	BhydrogenotrophicaAGORA	0	61	0	0	0	1	0	0
OMPDC	MformatexigensAGORA	0	61	0	1	0	1	0	0
OMPHHX3	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OMPHHX3	ErectaleAGORA	0	61	0	1	0	1	0	0
OOR2r_1	BovatusAGORA	0	61	0	1	0	1	0	0
OOR2r_2	BcaccaeAGORA	0	61	0	1	0	1	0	0
OOR2r_2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
OOR2r_2	BthetaiotaomicronAGORA	2	61	2	1	0	0	0	1
OOR2r_2	DpigerAGORA	0	23	0	0	0	1	0	0
OPHBDC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OPHBDC	ErectaleAGORA	0	61	0	1	0	1	0	0
OPHHX3	CsymbiosumAGORA	0	61	0	1	0	1	0	0
OPHHX3	ErectaleAGORA	0	61	0	1	0	1	0	0
ORNCD	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
ORNCD	CsymbiosumAGORA	0	61	0	1	0	1	0	0
ORNDC	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
ORNDC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
ORNDC	EcoliAGORA	0	61	0	1	0	1	0	0
ORNDC	ErectaleAGORA	0	61	0	1	0	1	0	0
ORNTAC	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
ORNTAC	CaerofaciensAGORA	0	61	0	1	0	1	0	0
ORNTAC	DpigerAGORA	0	61	0	1	0	1	0	0
